SR_No,Date,DO_No,Customer_Name,Destination,Grade,Thick_mm,Width_mm,Length_mm,Planned_Qty,Despatched_Qty,Balance_to_Despatch_Qty,Weight_Tons,Priority_Level,Delivery_Deadline,Loading_Point_Code,Loading_Point_Name,Loading_Point_Lat,Loading_Point_Lng,Destination_Lat,Destination_Lng,Expected_Freight_Rate_INR,Customer_Payment_Terms_Days,Special_Requirements,Product_Value_INR,Preferred_Vehicle_Type
598,2025-12-31,DO-2026-01-100597,APL Apollo,"Surat, Gujarat",GP Coil,22.3,1000,2500,37,0,37,16.2,Medium,2026-01-04 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,72106,60,Tarpaulin Cover,2687024,Open
599,2026-01-01,DO-2026-01-100598,Shyam Steel,"Indore, Madhya Pradesh",Color Coated,8.0,1000,3000,94,0,94,17.7,Normal,2026-01-15 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,63234,45,None,4682273,Open
600,2025-12-26,DO-2026-01-100599,SRMB Steel,"Indore, Madhya Pradesh",Color Coated,18.9,1250,6000,109,0,109,121.3,Low,2026-01-11 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,41012,45,None,1020361,Open
601,2025-12-27,DO-2026-01-100600,Tata Steel Ltd,"Mumbai, Maharashtra",SS304,21.9,1000,3000,70,0,70,36.1,Critical,2026-01-07 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,75996,45,Wooden Crating,1304791,Trailer
602,2025-12-26,DO-2026-01-100601,JSW Steel,"Mumbai, Maharashtra",SS304,26.1,1800,12000,40,0,40,177.0,High,2026-01-15 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,53292,90,Express Delivery,4336597,Trailer
603,2025-12-28,DO-2026-01-100602,SAIL Bokaro,Delhi NCR,SS316L,22.2,2000,6000,69,0,69,144.3,Medium,2026-01-10 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,72075,30,None,4538375,Trailer
604,2025-12-25,DO-2026-01-100603,Hindalco Industries,Delhi NCR,SS316L,23.5,1000,2500,76,0,76,35.1,Normal,2026-01-12 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,57926,30,Tarpaulin Cover,5079584,Flatbed
605,2025-12-29,DO-2026-01-100604,Vedanta Resources,"Pune, Maharashtra",MS A36,18.4,1000,2500,115,0,115,41.5,Low,2026-01-11 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,58085,60,Wooden Crating,3148425,Flatbed
606,2026-01-02,DO-2026-01-100605,NMDC Ltd,"Pune, Maharashtra",MS A36,6.3,1500,12000,77,0,77,68.5,Critical,2026-01-15 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,65880,45,None,4539118,Flatbed
607,2025-12-24,DO-2026-01-100606,Rashtriya Ispat Nigam,"Chennai, Tamil Nadu",CRS,20.8,1000,2500,29,0,29,11.8,High,2026-01-15 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,67809,45,None,3463386,LCV
608,2025-12-30,DO-2026-01-100607,Essar Steel,"Chennai, Tamil Nadu",CRS,2.6,1800,12000,75,0,75,33.1,Medium,2026-01-11 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,37910,60,None,2125681,LCV
609,2025-12-26,DO-2026-01-100608,Jindal Steel,"Bengaluru, Karnataka",HRS,21.1,1000,2000,109,0,109,36.1,Normal,2026-01-14 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,55785,30,None,3971958,LCV
610,2025-12-31,DO-2026-01-100609,Bhushan Steel,"Bengaluru, Karnataka",HRS,22.6,2000,12000,111,0,111,472.6,Low,2026-01-10 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,68067,90,None,2183487,HCV
611,2025-12-31,DO-2026-01-100610,AM/NS India,"Hyderabad, Telangana",Galvanized,10.7,1250,2500,134,0,134,35.2,Critical,2026-01-06 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,35362,90,None,4493485,HCV
612,2025-12-30,DO-2026-01-100611,Lloyds Metals,"Hyderabad, Telangana",Galvanized,18.3,1000,2500,54,0,54,19.4,High,2026-01-04 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,72800,60,None,4924402,HCV
613,2025-12-26,DO-2026-01-100612,APL Apollo,"Ahmedabad, Gujarat",TMT Fe500,15.0,1000,12000,127,0,127,179.5,Medium,2026-01-07 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,46213,90,None,4456719,Covered
614,2025-12-25,DO-2026-01-100613,Shyam Steel,"Ahmedabad, Gujarat",TMT Fe500,17.6,1000,2500,28,0,28,9.7,Normal,2026-01-08 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,72616,45,None,1993662,Covered
615,2026-01-02,DO-2026-01-100614,SRMB Steel,"Jaipur, Rajasthan",TMT Fe550,19.0,1000,2500,25,0,25,9.3,Low,2026-01-14 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,69885,60,None,1485703,Covered
616,2025-12-23,DO-2026-01-100615,Tata Steel Ltd,"Jaipur, Rajasthan",TMT Fe550,4.8,1250,2500,24,0,24,2.8,Critical,2026-01-08 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,72048,45,Insurance Mandatory,3771481,Open
617,2025-12-28,DO-2026-01-100616,JSW Steel,"Lucknow, Uttar Pradesh",GP Coil,4.4,1500,3000,22,0,22,3.4,High,2026-01-10 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,36434,90,Wooden Crating,1294637,Open
618,2025-12-28,DO-2026-01-100617,SAIL Bokaro,"Lucknow, Uttar Pradesh",GP Coil,14.2,1000,3000,55,0,55,18.4,Medium,2026-01-12 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,59116,45,Tarpaulin Cover,1238087,Open
619,2025-12-26,DO-2026-01-100618,Hindalco Industries,"Coimbatore, Tamil Nadu",Color Coated,16.9,2000,2000,31,0,31,16.5,Normal,2026-01-15 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,77131,60,None,3404898,Trailer
620,2025-12-31,DO-2026-01-100619,Vedanta Resources,"Coimbatore, Tamil Nadu",Color Coated,15.7,2000,3000,51,0,51,37.7,Low,2026-01-13 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,68872,90,None,4925355,Trailer
621,2025-12-29,DO-2026-01-100620,NMDC Ltd,"Surat, Gujarat",SS304,23.0,2000,2500,81,0,81,73.1,Critical,2026-01-07 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,32103,30,None,1739232,Trailer
622,2025-12-27,DO-2026-01-100621,Rashtriya Ispat Nigam,"Surat, Gujarat",SS304,24.0,2000,6000,112,0,112,253.2,High,2026-01-04 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,53875,60,Tarpaulin Cover,2531219,Flatbed
623,2026-01-01,DO-2026-01-100622,Essar Steel,"Indore, Madhya Pradesh",SS316L,18.7,1500,3000,19,0,19,12.6,Medium,2026-01-08 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,51679,60,Wooden Crating,1704931,Flatbed
624,2025-12-24,DO-2026-01-100623,Jindal Steel,"Indore, Madhya Pradesh",SS316L,10.7,1800,12000,105,0,105,190.5,Normal,2026-01-04 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,43510,45,None,3584819,Flatbed
625,2025-12-23,DO-2026-01-100624,Bhushan Steel,"Mumbai, Maharashtra",MS A36,14.5,1800,2000,104,0,104,42.6,Low,2026-01-06 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,63555,45,Tarpaulin Cover,3561103,LCV
626,2025-12-25,DO-2026-01-100625,AM/NS India,"Mumbai, Maharashtra",MS A36,22.4,1800,2000,77,0,77,48.7,Critical,2026-01-08 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,69024,60,Tarpaulin Cover,907021,LCV
627,2026-01-01,DO-2026-01-100626,Lloyds Metals,Delhi NCR,CRS,17.0,1500,3000,44,0,44,26.4,High,2026-01-06 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,50380,30,None,3897747,LCV
628,2025-12-24,DO-2026-01-100627,APL Apollo,Delhi NCR,CRS,15.9,1250,12000,98,0,98,183.5,Medium,2026-01-10 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,44280,30,Express Delivery,3336051,HCV
629,2025-12-27,DO-2026-01-100628,Shyam Steel,"Pune, Maharashtra",HRS,24.3,1000,3000,108,0,108,61.8,Normal,2026-01-05 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,64574,45,None,3288633,HCV
630,2025-12-28,DO-2026-01-100629,SRMB Steel,"Pune, Maharashtra",HRS,15.7,1250,2000,45,0,45,13.9,Low,2026-01-16 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,34450,45,Express Delivery,4472646,HCV
631,2025-12-31,DO-2026-01-100630,Tata Steel Ltd,"Chennai, Tamil Nadu",Galvanized,2.6,1800,12000,82,0,82,36.2,Critical,2026-01-07 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,54289,90,Wooden Crating,5142509,Covered
632,2025-12-25,DO-2026-01-100631,JSW Steel,"Chennai, Tamil Nadu",Galvanized,22.2,1250,2000,57,0,57,24.8,High,2026-01-14 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,40697,45,Tarpaulin Cover,4603461,Covered
633,2026-01-02,DO-2026-01-100632,SAIL Bokaro,"Bengaluru, Karnataka",TMT Fe500,20.6,2000,2000,67,0,67,43.3,Medium,2026-01-08 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,34885,30,None,1137048,Covered
634,2025-12-24,DO-2026-01-100633,Hindalco Industries,"Bengaluru, Karnataka",TMT Fe500,15.5,1500,2000,31,0,31,11.3,Normal,2026-01-16 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,52456,45,None,2365189,Open
635,2025-12-23,DO-2026-01-100634,Vedanta Resources,"Hyderabad, Telangana",TMT Fe550,9.2,1500,6000,54,0,54,35.1,Low,2026-01-05 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,49868,45,None,1710163,Open
636,2026-01-01,DO-2026-01-100635,NMDC Ltd,"Hyderabad, Telangana",TMT Fe550,26.9,2000,12000,19,0,19,96.3,Critical,2026-01-07 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,67555,60,None,3023749,Open
637,2025-12-30,DO-2026-01-100636,Rashtriya Ispat Nigam,"Ahmedabad, Gujarat",GP Coil,26.5,1500,12000,36,0,36,134.8,High,2026-01-06 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,36668,60,Tarpaulin Cover,3591547,Trailer
638,2025-12-26,DO-2026-01-100637,Essar Steel,"Ahmedabad, Gujarat",GP Coil,13.5,1250,2000,87,0,87,23.0,Medium,2026-01-14 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,35306,30,None,1472423,Trailer
639,2025-12-23,DO-2026-01-100638,Jindal Steel,"Jaipur, Rajasthan",Color Coated,12.2,2000,12000,72,0,72,165.5,Normal,2026-01-17 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,77228,90,Tarpaulin Cover,3370942,Trailer
640,2025-12-26,DO-2026-01-100639,Bhushan Steel,"Jaipur, Rajasthan",Color Coated,23.3,2000,2000,60,0,60,43.9,Low,2026-01-13 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,40637,30,Wooden Crating,4678183,Flatbed
641,2025-12-30,DO-2026-01-100640,AM/NS India,"Lucknow, Uttar Pradesh",SS304,13.8,1800,6000,30,0,30,35.1,Critical,2026-01-07 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,41418,60,Express Delivery,4038979,Flatbed
642,2025-12-26,DO-2026-01-100641,Lloyds Metals,"Lucknow, Uttar Pradesh",SS304,20.2,1500,3000,41,0,41,29.3,High,2026-01-11 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,33983,30,None,3698099,Flatbed
643,2025-12-28,DO-2026-01-100642,APL Apollo,"Coimbatore, Tamil Nadu",SS316L,14.0,1250,3000,79,0,79,32.6,Medium,2026-01-13 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,69662,45,None,4153140,LCV
644,2025-12-25,DO-2026-01-100643,Shyam Steel,"Coimbatore, Tamil Nadu",SS316L,20.6,1000,3000,122,0,122,59.2,Normal,2026-01-14 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,36648,60,None,4112292,LCV
645,2025-12-25,DO-2026-01-100644,SRMB Steel,"Surat, Gujarat",MS A36,12.7,2000,2500,93,0,93,46.4,Low,2026-01-06 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,63612,90,None,2496828,LCV
646,2025-12-24,DO-2026-01-100645,Tata Steel Ltd,"Surat, Gujarat",MS A36,20.0,1800,6000,122,0,122,206.9,Critical,2026-01-16 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,54426,45,None,1403425,HCV
647,2026-01-01,DO-2026-01-100646,JSW Steel,"Indore, Madhya Pradesh",CRS,26.2,2000,6000,112,0,112,276.4,High,2026-01-13 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,71064,90,None,1569180,HCV
648,2026-01-01,DO-2026-01-100647,SAIL Bokaro,"Indore, Madhya Pradesh",CRS,13.6,1500,6000,123,0,123,118.2,Medium,2026-01-13 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,39126,90,None,1265750,HCV
649,2025-12-23,DO-2026-01-100648,Hindalco Industries,"Mumbai, Maharashtra",HRS,7.7,1250,12000,29,0,29,26.3,Normal,2026-01-16 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,32012,45,Tarpaulin Cover,4549824,Covered
650,2025-12-26,DO-2026-01-100649,Vedanta Resources,"Mumbai, Maharashtra",HRS,9.6,2000,12000,86,0,86,155.5,Low,2026-01-07 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,45478,60,None,3304751,Covered
651,2026-01-01,DO-2026-01-100650,NMDC Ltd,Delhi NCR,Galvanized,26.5,1800,3000,135,0,135,151.7,Critical,2026-01-13 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,32532,90,Wooden Crating,3217799,Covered
652,2026-01-02,DO-2026-01-100651,Rashtriya Ispat Nigam,Delhi NCR,Galvanized,11.6,2000,2000,25,0,25,9.1,High,2026-01-15 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,68702,60,None,3117342,Open
653,2025-12-27,DO-2026-01-100652,Essar Steel,"Pune, Maharashtra",TMT Fe500,2.8,1800,12000,128,0,128,60.8,Medium,2026-01-14 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,52848,90,None,4400638,Open
654,2025-12-31,DO-2026-01-100653,Jindal Steel,"Pune, Maharashtra",TMT Fe500,7.5,1250,6000,87,0,87,38.4,Normal,2026-01-07 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,68400,90,Wooden Crating,3772313,Open
655,2025-12-31,DO-2026-01-100654,Bhushan Steel,"Chennai, Tamil Nadu",TMT Fe550,12.8,1500,2500,125,0,125,47.1,Low,2026-01-04 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,36701,30,None,4832746,Trailer
656,2025-12-31,DO-2026-01-100655,AM/NS India,"Chennai, Tamil Nadu",TMT Fe550,13.4,1250,2000,102,0,102,26.8,Critical,2026-01-14 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,59253,90,Express Delivery,4321065,Trailer
657,2025-12-25,DO-2026-01-100656,Lloyds Metals,"Bengaluru, Karnataka",GP Coil,6.7,2000,6000,97,0,97,61.2,High,2026-01-17 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,61494,90,None,2308528,Trailer
658,2025-12-30,DO-2026-01-100657,APL Apollo,"Bengaluru, Karnataka",GP Coil,17.7,2000,6000,72,0,72,120.0,Medium,2026-01-15 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,64881,60,None,3828367,Flatbed
659,2025-12-28,DO-2026-01-100658,Shyam Steel,"Hyderabad, Telangana",Color Coated,27.4,2000,6000,22,0,22,56.8,Normal,2026-01-05 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,70028,90,Insurance Mandatory,1421618,Flatbed
660,2025-12-26,DO-2026-01-100659,SRMB Steel,"Hyderabad, Telangana",Color Coated,21.0,2000,3000,36,0,36,35.6,Low,2026-01-12 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,37127,30,None,1404998,Flatbed
661,2025-12-24,DO-2026-01-100660,Tata Steel Ltd,"Ahmedabad, Gujarat",SS304,18.5,2000,3000,105,0,105,91.5,Critical,2026-01-04 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,54514,30,None,5050529,LCV
662,2025-12-28,DO-2026-01-100661,JSW Steel,"Ahmedabad, Gujarat",SS304,14.2,1500,6000,133,0,133,133.4,High,2026-01-16 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,51308,60,None,3300731,LCV
663,2025-12-23,DO-2026-01-100662,SAIL Bokaro,"Jaipur, Rajasthan",SS316L,22.4,1500,2000,111,0,111,58.6,Medium,2026-01-11 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,69889,45,Tarpaulin Cover,3197403,LCV
664,2025-12-26,DO-2026-01-100663,Hindalco Industries,"Jaipur, Rajasthan",SS316L,21.2,1000,3000,121,0,121,60.4,Normal,2026-01-05 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,40311,30,Express Delivery,3080764,HCV
665,2025-12-29,DO-2026-01-100664,Vedanta Resources,"Lucknow, Uttar Pradesh",MS A36,5.4,1500,3000,50,0,50,9.5,Low,2026-01-04 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,39310,45,Express Delivery,2017817,HCV
666,2025-12-30,DO-2026-01-100665,NMDC Ltd,"Lucknow, Uttar Pradesh",MS A36,13.6,1250,3000,102,0,102,40.8,Critical,2026-01-11 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,43849,30,None,1458010,HCV
667,2025-12-27,DO-2026-01-100666,Rashtriya Ispat Nigam,"Coimbatore, Tamil Nadu",CRS,17.5,1250,6000,36,0,36,37.1,High,2026-01-16 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,57111,45,Tarpaulin Cover,2153273,Covered
668,2025-12-23,DO-2026-01-100667,Essar Steel,"Coimbatore, Tamil Nadu",CRS,17.0,1500,2000,44,0,44,17.6,Medium,2026-01-08 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,39601,30,None,4094913,Covered
669,2025-12-27,DO-2026-01-100668,Jindal Steel,"Surat, Gujarat",HRS,9.8,2000,2500,78,0,78,30.0,Normal,2026-01-14 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,57563,90,None,5199671,Covered
670,2025-12-27,DO-2026-01-100669,Bhushan Steel,"Surat, Gujarat",HRS,13.3,1500,6000,129,0,129,121.2,Low,2026-01-14 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,52688,30,None,3718125,Open
671,2025-12-29,DO-2026-01-100670,AM/NS India,"Indore, Madhya Pradesh",Galvanized,13.2,1500,3000,126,0,126,58.8,Critical,2026-01-08 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,38440,60,Tarpaulin Cover,4031235,Open
672,2025-12-30,DO-2026-01-100671,Lloyds Metals,"Indore, Madhya Pradesh",Galvanized,22.1,1250,12000,77,0,77,200.4,High,2026-01-12 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,54112,45,None,838734,Open
673,2025-12-27,DO-2026-01-100672,APL Apollo,"Mumbai, Maharashtra",TMT Fe500,2.2,1000,2000,104,0,104,3.6,Medium,2026-01-05 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,66423,30,Tarpaulin Cover,3698733,Trailer
674,2026-01-02,DO-2026-01-100673,Shyam Steel,"Mumbai, Maharashtra",TMT Fe500,20.9,1500,2500,46,0,46,28.3,Normal,2026-01-04 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,72592,30,None,2568857,Trailer
675,2025-12-24,DO-2026-01-100674,SRMB Steel,Delhi NCR,TMT Fe550,18.6,1000,2000,94,0,94,27.4,Low,2026-01-06 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,56638,45,Express Delivery,2295710,Trailer
676,2025-12-29,DO-2026-01-100675,Tata Steel Ltd,Delhi NCR,TMT Fe550,9.7,1000,6000,50,0,50,22.8,Critical,2026-01-16 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,59982,60,None,1370732,Flatbed
677,2025-12-28,DO-2026-01-100676,JSW Steel,"Pune, Maharashtra",GP Coil,22.2,1800,6000,53,0,53,99.8,High,2026-01-04 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,48923,60,None,1332156,Flatbed
678,2025-12-27,DO-2026-01-100677,SAIL Bokaro,"Pune, Maharashtra",GP Coil,27.5,1250,12000,80,0,80,259.1,Medium,2026-01-06 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,74302,90,None,4367617,Flatbed
679,2025-12-29,DO-2026-01-100678,Hindalco Industries,"Chennai, Tamil Nadu",Color Coated,18.0,1000,6000,45,0,45,38.2,Normal,2026-01-05 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,34284,30,None,2852154,LCV
680,2025-12-23,DO-2026-01-100679,Vedanta Resources,"Chennai, Tamil Nadu",Color Coated,13.6,1800,2500,117,0,117,56.2,Low,2026-01-14 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,32056,30,Tarpaulin Cover,2985031,LCV
681,2026-01-02,DO-2026-01-100680,NMDC Ltd,"Bengaluru, Karnataka",SS304,20.2,1800,12000,37,0,37,126.7,Critical,2026-01-12 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,64157,90,None,1338038,LCV
682,2026-01-01,DO-2026-01-100681,Rashtriya Ispat Nigam,"Bengaluru, Karnataka",SS304,7.9,1800,6000,87,0,87,58.3,High,2026-01-13 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,67081,60,None,3290306,HCV
683,2025-12-25,DO-2026-01-100682,Essar Steel,"Hyderabad, Telangana",SS316L,3.4,1000,3000,69,0,69,5.5,Medium,2026-01-17 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,54286,30,Wooden Crating,3182349,HCV
684,2025-12-27,DO-2026-01-100683,Jindal Steel,"Hyderabad, Telangana",SS316L,7.3,2000,2000,100,0,100,22.9,Normal,2026-01-14 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,44517,60,Tarpaulin Cover,1645635,HCV
685,2025-12-23,DO-2026-01-100684,Bhushan Steel,"Ahmedabad, Gujarat",MS A36,19.9,1800,2000,98,0,98,55.1,Low,2026-01-11 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,44416,45,None,962773,Covered
686,2025-12-27,DO-2026-01-100685,AM/NS India,"Ahmedabad, Gujarat",MS A36,27.9,1250,6000,110,0,110,180.7,Critical,2026-01-05 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,67425,60,None,4519062,Covered
687,2026-01-02,DO-2026-01-100686,Lloyds Metals,"Jaipur, Rajasthan",CRS,3.0,1000,3000,20,0,20,1.4,High,2026-01-10 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,39745,45,Wooden Crating,5138245,Covered
688,2025-12-24,DO-2026-01-100687,APL Apollo,"Jaipur, Rajasthan",CRS,26.4,2000,2500,76,0,76,78.8,Medium,2026-01-07 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,36720,30,Wooden Crating,4851146,Open
689,2025-12-30,DO-2026-01-100688,Shyam Steel,"Lucknow, Uttar Pradesh",HRS,2.5,2000,2000,101,0,101,7.9,Normal,2026-01-15 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,74518,45,None,1169078,Open
690,2025-12-24,DO-2026-01-100689,SRMB Steel,"Lucknow, Uttar Pradesh",HRS,10.0,1000,6000,133,0,133,62.6,Low,2026-01-06 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,70734,30,Wooden Crating,1641970,Open
691,2026-01-01,DO-2026-01-100690,Tata Steel Ltd,"Coimbatore, Tamil Nadu",Galvanized,14.9,2000,2500,32,0,32,18.7,Critical,2026-01-16 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,45280,90,None,4122292,Trailer
692,2025-12-31,DO-2026-01-100691,JSW Steel,"Coimbatore, Tamil Nadu",Galvanized,5.1,2000,12000,59,0,59,56.7,High,2026-01-09 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,45974,30,Tarpaulin Cover,3564409,Trailer
693,2025-12-31,DO-2026-01-100692,SAIL Bokaro,"Surat, Gujarat",TMT Fe500,5.1,1250,6000,26,0,26,7.8,Medium,2026-01-15 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,56243,45,None,1091407,Trailer
694,2025-12-31,DO-2026-01-100693,Hindalco Industries,"Surat, Gujarat",TMT Fe500,4.6,2000,6000,35,0,35,15.2,Normal,2026-01-04 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,63913,30,None,2255024,Flatbed
