DO_Number,Customer_Name,Destination,Weight_Tons,Recommended_Vehicle,Vehicle_ID,Vehicle_Type,Predicted_Profit_INR,Confidence_Score,Expected_Revenue,Estimated_Cost,Route,Distance_Km,ETA,Capacity_Utilization_%,Reasoning
DO-2026-01-100559,Vedanta Resources,"Chennai, Tamil Nadu",89.1,HIRE MARKET TRUCK,MARKET,Market,8880.24,Medium,74002,65121.76,"LP-KOL-02 -> Chennai, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100560,NMDC Ltd,"Bengaluru, Karnataka",9.3,HIRE MARKET TRUCK,MARKET,Market,4681.8,Medium,39015,34333.2,"LP-DUR-03 -> Bengaluru, Karnataka",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100561,Rashtriya Ispat Nigam,"Bengaluru, Karnataka",144.3,HIRE MARKET TRUCK,MARKET,Market,9355.32,Medium,77961,68605.68,"LP-DUR-03 -> Bengaluru, Karnataka",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100562,Essar Steel,"Hyderabad, Telangana",38.6,HIRE MARKET TRUCK,MARKET,Market,4468.8,Medium,37240,32771.2,"LP-DUR-03 -> Hyderabad, Telangana",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100563,Jindal Steel,"Hyderabad, Telangana",44.8,HIRE MARKET TRUCK,MARKET,Market,8691.72,Medium,72431,63739.28,"LP-DUR-03 -> Hyderabad, Telangana",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100564,Bhushan Steel,"Ahmedabad, Gujarat",144.5,HIRE MARKET TRUCK,MARKET,Market,5656.68,Medium,47139,41482.32,"LP-RKL-04 -> Ahmedabad, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100565,AM/NS India,"Ahmedabad, Gujarat",102.1,HIRE MARKET TRUCK,MARKET,Market,4669.68,Medium,38914,34244.32,"LP-RKL-04 -> Ahmedabad, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100566,Lloyds Metals,"Jaipur, Rajasthan",72.5,HIRE MARKET TRUCK,MARKET,Market,6494.28,Medium,54119,47624.72,"LP-RKL-04 -> Jaipur, Rajasthan",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100567,APL Apollo,"Jaipur, Rajasthan",75.7,HIRE MARKET TRUCK,MARKET,Market,8820.0,Medium,73500,64680.0,"LP-RKL-04 -> Jaipur, Rajasthan",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100568,Shyam Steel,"Lucknow, Uttar Pradesh",30.9,HIRE MARKET TRUCK,MARKET,Market,8167.2,Medium,68060,59892.8,"LP-BHI-05 -> Lucknow, Uttar Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100569,SRMB Steel,"Lucknow, Uttar Pradesh",31.8,HIRE MARKET TRUCK,MARKET,Market,3968.16,Medium,33068,29099.84,"LP-BHI-05 -> Lucknow, Uttar Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100570,Tata Steel Ltd,"Coimbatore, Tamil Nadu",4.3,HIRE MARKET TRUCK,MARKET,Market,9264.12,Medium,77201,67936.88,"LP-BHI-05 -> Coimbatore, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100571,JSW Steel,"Coimbatore, Tamil Nadu",58.7,HIRE MARKET TRUCK,MARKET,Market,7460.4,Medium,62170,54709.6,"LP-BHI-05 -> Coimbatore, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100572,SAIL Bokaro,"Surat, Gujarat",39.4,HIRE MARKET TRUCK,MARKET,Market,6201.6,Medium,51680,45478.4,"LP-VSP-06 -> Surat, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100573,Hindalco Industries,"Surat, Gujarat",31.4,HIRE MARKET TRUCK,MARKET,Market,9263.16,Medium,77193,67929.84,"LP-VSP-06 -> Surat, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100574,Vedanta Resources,"Indore, Madhya Pradesh",43.5,HIRE MARKET TRUCK,MARKET,Market,4279.68,Medium,35664,31384.32,"LP-VSP-06 -> Indore, Madhya Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100575,NMDC Ltd,"Indore, Madhya Pradesh",36.5,HIRE MARKET TRUCK,MARKET,Market,8576.64,Medium,71472,62895.36,"LP-VSP-06 -> Indore, Madhya Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100576,Rashtriya Ispat Nigam,"Mumbai, Maharashtra",5.6,HIRE MARKET TRUCK,MARKET,Market,5016.24,Medium,41802,36785.76,"LP-JAM-01 -> Mumbai, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100577,Essar Steel,"Mumbai, Maharashtra",10.4,HIRE MARKET TRUCK,MARKET,Market,7809.24,Medium,65077,57267.76,"LP-JAM-01 -> Mumbai, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100578,Jindal Steel,Delhi NCR,42.7,HIRE MARKET TRUCK,MARKET,Market,8333.88,Medium,69449,61115.12,LP-JAM-01 -> Delhi NCR,N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100579,Bhushan Steel,Delhi NCR,12.3,HIRE MARKET TRUCK,MARKET,Market,8238.48,Medium,68654,60415.52,LP-JAM-01 -> Delhi NCR,N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100580,AM/NS India,"Pune, Maharashtra",62.9,HIRE MARKET TRUCK,MARKET,Market,5933.88,Medium,49449,43515.12,"LP-KOL-02 -> Pune, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100582,APL Apollo,"Chennai, Tamil Nadu",162.3,HIRE MARKET TRUCK,MARKET,Market,4986.72,Medium,41556,36569.28,"LP-KOL-02 -> Chennai, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100583,Shyam Steel,"Chennai, Tamil Nadu",16.7,HIRE MARKET TRUCK,MARKET,Market,4268.88,Medium,35574,31305.12,"LP-KOL-02 -> Chennai, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100584,SRMB Steel,"Bengaluru, Karnataka",71.7,HIRE MARKET TRUCK,MARKET,Market,4715.04,Medium,39292,34576.96,"LP-DUR-03 -> Bengaluru, Karnataka",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100585,Tata Steel Ltd,"Bengaluru, Karnataka",17.4,HIRE MARKET TRUCK,MARKET,Market,7955.04,Medium,66292,58336.96,"LP-DUR-03 -> Bengaluru, Karnataka",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100586,JSW Steel,"Hyderabad, Telangana",100.9,HIRE MARKET TRUCK,MARKET,Market,7982.88,Medium,66524,58541.12,"LP-DUR-03 -> Hyderabad, Telangana",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100587,SAIL Bokaro,"Hyderabad, Telangana",18.3,HIRE MARKET TRUCK,MARKET,Market,8989.2,Medium,74910,65920.8,"LP-DUR-03 -> Hyderabad, Telangana",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100588,Hindalco Industries,"Ahmedabad, Gujarat",58.1,HIRE MARKET TRUCK,MARKET,Market,8947.08,Medium,74559,65611.92,"LP-RKL-04 -> Ahmedabad, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100589,Vedanta Resources,"Ahmedabad, Gujarat",53.6,HIRE MARKET TRUCK,MARKET,Market,8535.72,Medium,71131,62595.28,"LP-RKL-04 -> Ahmedabad, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100591,Rashtriya Ispat Nigam,"Jaipur, Rajasthan",7.8,HIRE MARKET TRUCK,MARKET,Market,5697.48,Medium,47479,41781.52,"LP-RKL-04 -> Jaipur, Rajasthan",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100592,Essar Steel,"Lucknow, Uttar Pradesh",148.2,HIRE MARKET TRUCK,MARKET,Market,5033.04,Medium,41942,36908.96,"LP-BHI-05 -> Lucknow, Uttar Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100593,Jindal Steel,"Lucknow, Uttar Pradesh",114.7,HIRE MARKET TRUCK,MARKET,Market,5628.48,Medium,46904,41275.52,"LP-BHI-05 -> Lucknow, Uttar Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100594,Bhushan Steel,"Coimbatore, Tamil Nadu",92.2,HIRE MARKET TRUCK,MARKET,Market,4876.2,Medium,40635,35758.8,"LP-BHI-05 -> Coimbatore, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100596,Lloyds Metals,"Surat, Gujarat",8.3,HIRE MARKET TRUCK,MARKET,Market,7074.12,Medium,58951,51876.88,"LP-VSP-06 -> Surat, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100597,APL Apollo,"Surat, Gujarat",16.2,HIRE MARKET TRUCK,MARKET,Market,8652.72,Medium,72106,63453.28,"LP-VSP-06 -> Surat, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100598,Shyam Steel,"Indore, Madhya Pradesh",17.7,HIRE MARKET TRUCK,MARKET,Market,7588.08,Medium,63234,55645.92,"LP-VSP-06 -> Indore, Madhya Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100599,SRMB Steel,"Indore, Madhya Pradesh",121.3,HIRE MARKET TRUCK,MARKET,Market,4921.44,Medium,41012,36090.56,"LP-VSP-06 -> Indore, Madhya Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100600,Tata Steel Ltd,"Mumbai, Maharashtra",36.1,HIRE MARKET TRUCK,MARKET,Market,9119.52,Medium,75996,66876.48,"LP-JAM-01 -> Mumbai, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100601,JSW Steel,"Mumbai, Maharashtra",177.0,HIRE MARKET TRUCK,MARKET,Market,6395.04,Medium,53292,46896.96,"LP-JAM-01 -> Mumbai, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100602,SAIL Bokaro,Delhi NCR,144.3,HIRE MARKET TRUCK,MARKET,Market,8649.0,Medium,72075,63426.0,LP-JAM-01 -> Delhi NCR,N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100603,Hindalco Industries,Delhi NCR,35.1,HIRE MARKET TRUCK,MARKET,Market,6951.12,Medium,57926,50974.88,LP-JAM-01 -> Delhi NCR,N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100604,Vedanta Resources,"Pune, Maharashtra",41.5,HIRE MARKET TRUCK,MARKET,Market,6970.2,Medium,58085,51114.8,"LP-KOL-02 -> Pune, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100605,NMDC Ltd,"Pune, Maharashtra",68.5,HIRE MARKET TRUCK,MARKET,Market,7905.6,Medium,65880,57974.4,"LP-KOL-02 -> Pune, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100607,Essar Steel,"Chennai, Tamil Nadu",33.1,HIRE MARKET TRUCK,MARKET,Market,4549.2,Medium,37910,33360.8,"LP-KOL-02 -> Chennai, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100608,Jindal Steel,"Bengaluru, Karnataka",36.1,HIRE MARKET TRUCK,MARKET,Market,6694.2,Medium,55785,49090.8,"LP-DUR-03 -> Bengaluru, Karnataka",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100609,Bhushan Steel,"Bengaluru, Karnataka",472.6,HIRE MARKET TRUCK,MARKET,Market,8168.04,Medium,68067,59898.96,"LP-DUR-03 -> Bengaluru, Karnataka",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100610,AM/NS India,"Hyderabad, Telangana",35.2,HIRE MARKET TRUCK,MARKET,Market,4243.44,Medium,35362,31118.56,"LP-DUR-03 -> Hyderabad, Telangana",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100611,Lloyds Metals,"Hyderabad, Telangana",19.4,HIRE MARKET TRUCK,MARKET,Market,8736.0,Medium,72800,64064.0,"LP-DUR-03 -> Hyderabad, Telangana",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100612,APL Apollo,"Ahmedabad, Gujarat",179.5,HIRE MARKET TRUCK,MARKET,Market,5545.56,Medium,46213,40667.44,"LP-RKL-04 -> Ahmedabad, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100613,Shyam Steel,"Ahmedabad, Gujarat",9.7,HIRE MARKET TRUCK,MARKET,Market,8713.92,Medium,72616,63902.08,"LP-RKL-04 -> Ahmedabad, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100614,SRMB Steel,"Jaipur, Rajasthan",9.3,HIRE MARKET TRUCK,MARKET,Market,8386.2,Medium,69885,61498.8,"LP-RKL-04 -> Jaipur, Rajasthan",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100615,Tata Steel Ltd,"Jaipur, Rajasthan",2.8,HIRE MARKET TRUCK,MARKET,Market,8645.76,Medium,72048,63402.24,"LP-RKL-04 -> Jaipur, Rajasthan",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100616,JSW Steel,"Lucknow, Uttar Pradesh",3.4,HIRE MARKET TRUCK,MARKET,Market,4372.08,Medium,36434,32061.92,"LP-BHI-05 -> Lucknow, Uttar Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100617,SAIL Bokaro,"Lucknow, Uttar Pradesh",18.4,HIRE MARKET TRUCK,MARKET,Market,7093.92,Medium,59116,52022.08,"LP-BHI-05 -> Lucknow, Uttar Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100618,Hindalco Industries,"Coimbatore, Tamil Nadu",16.5,HIRE MARKET TRUCK,MARKET,Market,9255.72,Medium,77131,67875.28,"LP-BHI-05 -> Coimbatore, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100619,Vedanta Resources,"Coimbatore, Tamil Nadu",37.7,HIRE MARKET TRUCK,MARKET,Market,8264.64,Medium,68872,60607.36,"LP-BHI-05 -> Coimbatore, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100620,NMDC Ltd,"Surat, Gujarat",73.1,HIRE MARKET TRUCK,MARKET,Market,3852.36,Medium,32103,28250.64,"LP-VSP-06 -> Surat, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100621,Rashtriya Ispat Nigam,"Surat, Gujarat",253.2,HIRE MARKET TRUCK,MARKET,Market,6465.0,Medium,53875,47410.0,"LP-VSP-06 -> Surat, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100622,Essar Steel,"Indore, Madhya Pradesh",12.6,HIRE MARKET TRUCK,MARKET,Market,6201.48,Medium,51679,45477.52,"LP-VSP-06 -> Indore, Madhya Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100623,Jindal Steel,"Indore, Madhya Pradesh",190.5,HIRE MARKET TRUCK,MARKET,Market,5221.2,Medium,43510,38288.8,"LP-VSP-06 -> Indore, Madhya Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100624,Bhushan Steel,"Mumbai, Maharashtra",42.6,HIRE MARKET TRUCK,MARKET,Market,7626.6,Medium,63555,55928.4,"LP-JAM-01 -> Mumbai, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100625,AM/NS India,"Mumbai, Maharashtra",48.7,HIRE MARKET TRUCK,MARKET,Market,8282.88,Medium,69024,60741.12,"LP-JAM-01 -> Mumbai, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100627,APL Apollo,Delhi NCR,183.5,HIRE MARKET TRUCK,MARKET,Market,5313.6,Medium,44280,38966.4,LP-JAM-01 -> Delhi NCR,N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100628,Shyam Steel,"Pune, Maharashtra",61.8,HIRE MARKET TRUCK,MARKET,Market,7748.88,Medium,64574,56825.12,"LP-KOL-02 -> Pune, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100629,SRMB Steel,"Pune, Maharashtra",13.9,HIRE MARKET TRUCK,MARKET,Market,4134.0,Medium,34450,30316.0,"LP-KOL-02 -> Pune, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100630,Tata Steel Ltd,"Chennai, Tamil Nadu",36.2,HIRE MARKET TRUCK,MARKET,Market,6514.68,Medium,54289,47774.32,"LP-KOL-02 -> Chennai, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100632,SAIL Bokaro,"Bengaluru, Karnataka",43.3,HIRE MARKET TRUCK,MARKET,Market,4186.2,Medium,34885,30698.8,"LP-DUR-03 -> Bengaluru, Karnataka",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100633,Hindalco Industries,"Bengaluru, Karnataka",11.3,HIRE MARKET TRUCK,MARKET,Market,6294.72,Medium,52456,46161.28,"LP-DUR-03 -> Bengaluru, Karnataka",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100634,Vedanta Resources,"Hyderabad, Telangana",35.1,HIRE MARKET TRUCK,MARKET,Market,5984.16,Medium,49868,43883.84,"LP-DUR-03 -> Hyderabad, Telangana",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100635,NMDC Ltd,"Hyderabad, Telangana",96.3,HIRE MARKET TRUCK,MARKET,Market,8106.6,Medium,67555,59448.4,"LP-DUR-03 -> Hyderabad, Telangana",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100636,Rashtriya Ispat Nigam,"Ahmedabad, Gujarat",134.8,HIRE MARKET TRUCK,MARKET,Market,4400.16,Medium,36668,32267.84,"LP-RKL-04 -> Ahmedabad, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100637,Essar Steel,"Ahmedabad, Gujarat",23.0,HIRE MARKET TRUCK,MARKET,Market,4236.72,Medium,35306,31069.28,"LP-RKL-04 -> Ahmedabad, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100638,Jindal Steel,"Jaipur, Rajasthan",165.5,HIRE MARKET TRUCK,MARKET,Market,9267.36,Medium,77228,67960.64,"LP-RKL-04 -> Jaipur, Rajasthan",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100639,Bhushan Steel,"Jaipur, Rajasthan",43.9,HIRE MARKET TRUCK,MARKET,Market,4876.44,Medium,40637,35760.56,"LP-RKL-04 -> Jaipur, Rajasthan",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100640,AM/NS India,"Lucknow, Uttar Pradesh",35.1,HIRE MARKET TRUCK,MARKET,Market,4970.16,Medium,41418,36447.84,"LP-BHI-05 -> Lucknow, Uttar Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100641,Lloyds Metals,"Lucknow, Uttar Pradesh",29.3,HIRE MARKET TRUCK,MARKET,Market,4077.96,Medium,33983,29905.04,"LP-BHI-05 -> Lucknow, Uttar Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100642,APL Apollo,"Coimbatore, Tamil Nadu",32.6,HIRE MARKET TRUCK,MARKET,Market,8359.44,Medium,69662,61302.56,"LP-BHI-05 -> Coimbatore, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100643,Shyam Steel,"Coimbatore, Tamil Nadu",59.2,HIRE MARKET TRUCK,MARKET,Market,4397.76,Medium,36648,32250.24,"LP-BHI-05 -> Coimbatore, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100644,SRMB Steel,"Surat, Gujarat",46.4,HIRE MARKET TRUCK,MARKET,Market,7633.44,Medium,63612,55978.56,"LP-VSP-06 -> Surat, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100645,Tata Steel Ltd,"Surat, Gujarat",206.9,HIRE MARKET TRUCK,MARKET,Market,6531.12,Medium,54426,47894.88,"LP-VSP-06 -> Surat, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100646,JSW Steel,"Indore, Madhya Pradesh",276.4,HIRE MARKET TRUCK,MARKET,Market,8527.68,Medium,71064,62536.32,"LP-VSP-06 -> Indore, Madhya Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100647,SAIL Bokaro,"Indore, Madhya Pradesh",118.2,HIRE MARKET TRUCK,MARKET,Market,4695.12,Medium,39126,34430.88,"LP-VSP-06 -> Indore, Madhya Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100648,Hindalco Industries,"Mumbai, Maharashtra",26.3,HIRE MARKET TRUCK,MARKET,Market,3841.44,Medium,32012,28170.56,"LP-JAM-01 -> Mumbai, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100649,Vedanta Resources,"Mumbai, Maharashtra",155.5,HIRE MARKET TRUCK,MARKET,Market,5457.36,Medium,45478,40020.64,"LP-JAM-01 -> Mumbai, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100650,NMDC Ltd,Delhi NCR,151.7,HIRE MARKET TRUCK,MARKET,Market,3903.84,Medium,32532,28628.16,LP-JAM-01 -> Delhi NCR,N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100651,Rashtriya Ispat Nigam,Delhi NCR,9.1,HIRE MARKET TRUCK,MARKET,Market,8244.24,Medium,68702,60457.76,LP-JAM-01 -> Delhi NCR,N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100652,Essar Steel,"Pune, Maharashtra",60.8,HIRE MARKET TRUCK,MARKET,Market,6341.76,Medium,52848,46506.24,"LP-KOL-02 -> Pune, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100653,Jindal Steel,"Pune, Maharashtra",38.4,HIRE MARKET TRUCK,MARKET,Market,8208.0,Medium,68400,60192.0,"LP-KOL-02 -> Pune, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100654,Bhushan Steel,"Chennai, Tamil Nadu",47.1,HIRE MARKET TRUCK,MARKET,Market,4404.12,Medium,36701,32296.88,"LP-KOL-02 -> Chennai, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
